tank_con_val,chk_time,MTRL_ID,MES_TK_ID
10656.3,2022/10/1 6:00,722,551
11470.9,2022/10/1 6:00,722,552
49904.2,2022/10/1 6:00,722,553
50101.6,2022/10/1 6:00,722,554
10984,2022/10/1 6:00,722,555
10769.1,2022/10/1 6:00,722,556
47455.5,2022/10/1 4:35,722,553
47146.1,2022/10/1 4:35,722,554
100,2022/10/1 18:00,558,205
100,2022/10/1 18:00,559,216
100,2022/10/1 6:00,558,211
100,2022/10/1 6:00,558,208
8289.29,2022/10/1 18:00,722,551
8568.58,2022/10/1 18:00,722,552
47477.1,2022/10/1 18:00,722,553
47278.4,2022/10/1 18:00,722,554
8191.07,2022/10/1 18:00,722,555
8397.59,2022/10/1 18:00,722,556
8289.24,2022/10/2 6:00,722,551
8574.55,2022/10/2 6:00,722,552
47481.4,2022/10/2 6:00,722,553
47274,2022/10/2 6:00,722,554
8195.27,2022/10/2 6:00,722,555
8397.53,2022/10/2 6:00,722,556
8289.3,2022/10/2 18:00,722,551
8568.61,2022/10/2 18:00,722,552
47481.4,2022/10/2 18:00,722,553
47278.5,2022/10/2 18:00,722,554
8189.37,2022/10/2 18:00,722,555
8391.61,2022/10/2 18:00,722,556
8293.48,2022/10/3 6:00,722,551
8578.79,2022/10/3 6:00,722,552
47485.7,2022/10/3 6:00,722,553
47278.3,2022/10/3 6:00,722,554
8198.49,2022/10/3 6:00,722,555
8400.74,2022/10/3 6:00,722,556
7461.83,2022/10/3 17:43,722,559
8151.36,2022/10/3 17:43,722,560
10647.8,2022/10/3 18:00,722,551
11464.5,2022/10/3 18:00,722,552
49912.8,2022/10/3 18:00,722,553
50100.2,2022/10/3 18:00,722,554
11045.9,2022/10/3 18:00,722,555
10823.2,2022/10/3 18:00,722,556
8288.25,2022/10/4 6:00,722,551
8571.71,2022/10/4 6:00,722,552
47481.4,2022/10/4 6:00,722,553
47274.1,2022/10/4 6:00,722,554
8194.3,2022/10/4 6:00,722,555
8396.51,2022/10/4 6:00,722,556
42012.1,2022/10/4 6:00,722,559
40966.6,2022/10/4 6:00,722,560
-374.86,2022/10/4 15:47,559,212
-374.86,2022/10/4 15:47,722,213
-374.86,2022/10/4 15:47,722,214
-374.86,2022/10/4 15:47,559,215
-374.86,2022/10/4 15:47,559,216
-374.86,2022/10/4 15:47,559,217
82.041,2022/10/4 15:47,343,303
82.041,2022/10/4 15:47,343,304
82.041,2022/10/4 15:47,488,313
82,2022/10/4 15:47,716,318
82,2022/10/4 15:47,335,320
8287.58,2022/10/4 18:00,722,551
8568.6,2022/10/4 18:00,722,552
47481.4,2022/10/4 18:00,722,553
47268.9,2022/10/4 18:00,722,554
8192.59,2022/10/4 18:00,722,555
8390.59,2022/10/4 18:00,722,556
-374.86,2022/10/4 18:00,559,212
-374.86,2022/10/4 18:00,722,213
-374.86,2022/10/4 18:00,722,214
-374.86,2022/10/4 18:00,559,215
-374.86,2022/10/4 18:00,559,216
-374.86,2022/10/4 18:00,559,217
82.041,2022/10/4 18:00,343,303
82.041,2022/10/4 18:00,343,304
82.041,2022/10/4 18:00,488,313
82,2022/10/4 18:00,716,318
82,2022/10/4 18:00,335,320
69453.7,2022/10/4 18:00,722,559
69308,2022/10/4 18:00,722,560
70416.1,2022/10/4 21:44,722,559
70272.2,2022/10/4 21:44,722,560
8290.76,2022/10/4 22:00,722,551
8575.98,2022/10/4 22:00,722,552
47485.7,2022/10/4 22:00,722,553
47278.5,2022/10/4 22:00,722,554
8196.81,2022/10/4 22:00,722,555
8400.77,2022/10/4 22:00,722,556
8285.05,2022/10/5 6:00,722,551
8568.56,2022/10/5 6:00,722,552
47481.4,2022/10/5 6:00,722,553
47274.1,2022/10/5 6:00,722,554
8193.59,2022/10/5 6:00,722,555
8401.8,2022/10/5 6:00,722,556
70138.3,2022/10/5 6:00,722,559
70296,2022/10/5 6:00,722,560
8289.29,2022/10/5 18:00,722,551
8577.06,2022/10/5 18:00,722,552
47477.2,2022/10/5 18:00,722,553
47268.9,2022/10/5 18:00,722,554
8195.28,2022/10/5 18:00,722,555
70142.9,2022/10/5 18:00,722,559
70341.6,2022/10/5 18:00,722,560
8401.81,2022/10/5 18:00,722,556
8296.69,2022/10/6 6:00,722,551
8575.96,2022/10/6 6:00,722,552
47485.7,2022/10/6 6:00,722,553
47278.4,2022/10/6 6:00,722,554
8198.49,2022/10/6 6:00,722,555
8400.74,2022/10/6 6:00,722,556
70083.5,2022/10/6 6:00,722,559
69890.8,2022/10/6 6:00,722,560
70388.2,2022/10/6 6:00,722,559
70276.7,2022/10/6 6:00,722,560
8286.55,2022/10/6 18:00,722,551
8570.01,2022/10/6 18:00,722,552
47477.2,2022/10/6 18:00,722,553
47269,2022/10/6 18:00,722,554
8192.58,2022/10/6 18:00,722,555
8394.8,2022/10/6 18:00,722,556
8297.74,2022/10/7 6:00,722,551
8577.03,2022/10/7 6:00,722,552
47485.7,2022/10/7 6:00,722,553
47278.4,2022/10/7 6:00,722,554
8203.74,2022/10/7 6:00,722,555
8406.01,2022/10/7 6:00,722,556
70152.4,2022/10/7 6:00,560,559
70341.4,2022/10/7 6:00,560,560
8287.59,2022/10/7 18:00,722,551
8571.08,2022/10/7 18:00,722,552
47481.5,2022/10/7 18:00,722,553
47269,2022/10/7 18:00,722,554
8193.61,2022/10/7 18:00,722,555
8395.91,2022/10/7 18:00,722,556
69779.3,2022/10/7 18:00,560,559
69931.6,2022/10/7 18:00,560,560
8297.74,2022/10/8 6:00,722,551
8577.04,2022/10/8 6:00,722,552
47481.4,2022/10/8 6:00,722,553
47278.4,2022/10/8 6:00,722,554
8199.52,2022/10/8 6:00,722,555
8401.8,2022/10/8 6:00,722,556
69770.2,2022/10/8 6:00,560,559
69931.6,2022/10/8 6:00,560,560
58299.9,2022/9/30 6:00,559,212
75260.4,2022/10/8 15:36,722,213
50411.2,2022/9/30 6:00,559,215
5985.1,2022/10/8 6:00,488,313
10383.2,2022/10/8 6:00,559,216
9800.9,2022/10/8 6:00,559,217
58306,2022/10/8 18:00,722,212
75272,2022/10/8 18:00,722,213
73649,2022/10/8 18:00,722,214
50419,2022/10/8 18:00,722,215
10386,2022/10/8 18:00,722,216
9805,2022/10/8 18:00,722,217
8291.81,2022/10/8 18:00,722,551
8575.3,2022/10/8 18:00,722,552
47490,2022/10/8 18:00,722,553
47273.2,2022/10/8 18:00,722,554
8193.59,2022/10/8 18:00,722,555
8395.84,2022/10/8 18:00,722,556
69792.9,2022/10/8 18:00,560,559
69886.1,2022/10/8 18:00,560,560
7057,2022/10/8 18:00,343,303
5269,2022/10/8 18:00,343,304
7689,2022/10/8 18:00,716,318
4559,2022/10/8 18:00,335,320
1440,2022/10/8 18:00,572,282
436,2022/10/8 18:00,572,283
305,2022/10/8 18:00,542,355
58309.8,2022/10/9 6:00,722,212
75268.5,2022/10/9 6:00,722,213
73656.5,2022/10/9 6:00,722,214
50425.6,2022/10/9 6:00,722,215
10390.8,2022/10/9 6:00,722,216
9810.4,2022/10/9 6:00,722,217
7055,2022/10/9 6:00,343,303
5269.9,2022/10/9 6:00,343,304
7689.6,2022/10/9 6:00,716,318
4559.6,2022/10/9 6:00,335,320
1441,2022/10/9 6:00,572,282
437,2022/10/9 6:00,572,283
5983.7,2022/10/9 6:00,716,313
8296.01,2022/10/9 6:00,722,551
8577.03,2022/10/9 6:00,722,552
47489.9,2022/10/9 6:00,722,553
47278.4,2022/10/9 6:00,722,554
8207.96,2022/10/9 6:00,722,555
8406.04,2022/10/9 6:00,722,556
69792.8,2022/10/9 6:00,560,559
69886.1,2022/10/9 6:00,560,560
294,2022/10/9 6:00,542,355
50402.5,2022/10/9 6:00,722,215
58291.9,2022/10/9 6:00,722,212
50362.7,2022/10/9 9:59,722,215
58286.5,2022/10/9 9:59,722,212
1100,2022/10/9 10:00,722,215
49981,2022/10/9 10:53,722,215
58674,2022/10/9 10:53,722,212
2646.39,2022/10/9 6:00,558,204
64950,2022/10/9 18:00,722,212
75258,2022/10/9 18:00,722,213
73646.4,2022/10/9 18:00,722,214
43882,2022/10/9 18:00,722,215
10377.3,2022/10/9 18:00,722,216
9797.5,2022/10/9 18:00,722,217
7054.6,2022/10/9 18:00,343,303
5269.7,2022/10/9 18:00,343,304
5984.3,2022/10/9 18:00,716,313
7689,2022/10/9 18:00,716,318
8489,2022/10/9 18:00,335,320
8295.01,2022/10/9 18:00,722,551
8570.01,2022/10/9 18:00,722,552
47481.5,2022/10/9 18:00,722,553
47273.2,2022/10/9 18:00,722,554
8196.82,2022/10/9 18:00,722,555
8397.34,2022/10/9 18:00,722,556
70024.8,2022/10/9 18:00,560,559
69899.7,2022/10/9 18:00,560,560
1440.8,2022/10/9 18:00,572,282
436.9,2022/10/9 18:00,572,283
291.3,2022/10/9 18:00,542,355
75665,2022/10/10 6:00,722,212
75273,2022/10/10 6:00,722,213
73655,2022/10/10 6:00,722,214
33484,2022/10/10 6:00,722,215
10395,2022/10/10 6:00,722,216
9811,2022/10/10 6:00,722,217
7056,2022/10/10 6:00,343,303
5270,2022/10/10 6:00,343,304
5981,2022/10/10 6:00,716,313
7689,2022/10/10 6:00,716,318
4559,2022/10/10 6:00,335,320
1440,2022/10/10 6:00,572,282
437,2022/10/10 6:00,572,283
288,2022/10/10 6:00,542,355
8306.14,2022/10/10 6:00,722,551
8587.22,2022/10/10 6:00,722,552
47489.9,2022/10/10 6:00,722,553
47278.3,2022/10/10 6:00,722,554
8209.61,2022/10/10 6:00,722,555
8418.66,2022/10/10 6:00,722,556
69797.4,2022/10/10 6:00,560,559
69886.1,2022/10/10 6:00,560,560
5100,2018/1/31 7:00,558,204
5100,2018/1/31 7:00,558,205
5100,2018/1/31 7:00,559,220
5100,2018/1/31 7:00,368,228
5100,2018/1/31 7:00,368,229
5100,2018/1/31 7:00,368,231
5100,2018/1/31 7:00,369,234
5100,2018/1/31 7:00,356,236
5100,2018/1/31 7:00,356,237
5100,2018/1/31 7:00,357,239
5100,2018/1/31 7:00,357,240
5100,2018/1/31 7:00,360,242
5100,2018/1/31 7:00,360,243
5100,2018/1/31 7:00,330,288
5100,2018/1/31 7:00,380,292
5100,2018/1/31 7:00,380,293
5100,2018/1/31 7:00,383,294
5100,2018/1/31 7:00,383,295
5100,2018/1/31 7:00,330,296
5100,2018/1/31 7:00,376,297
5100,2018/1/31 7:00,376,298
5100,2018/1/31 7:00,353,300
5100,2018/1/31 7:00,353,301
5100,2018/1/31 7:00,343,303
5100,2018/1/31 7:00,343,304
5100,2018/1/31 7:00,345,305
5100,2018/1/31 7:00,344,306
5100,2018/1/31 7:00,342,307
5100,2018/1/31 7:00,343,308
5100,2018/1/31 7:00,495,310
5100,2018/1/31 7:00,489,314
5100,2018/1/31 7:00,489,315
5100,2018/1/31 7:00,490,316
5100,2018/1/31 7:00,295,317
5100,2018/1/31 7:00,372,332
5100,2018/1/31 7:00,337,246
5100,2018/1/31 7:00,336,247
5100,2018/1/31 7:00,530,248
5100,2018/1/31 7:00,299,252
5100,2018/1/31 7:00,351,262
5100,2018/1/31 7:00,312,268
5100,2018/1/31 7:00,572,282
5100,2018/1/31 7:00,456,334
5100,2018/1/31 7:00,396,336
5100,2018/1/31 7:00,399,338
5100,2018/1/31 7:00,396,340
5100,2018/1/31 7:00,455,341
5100,2018/1/31 7:00,450,342
5100,2018/1/31 7:00,458,343
5100,2018/1/31 7:00,388,345
5100,2018/1/31 7:00,388,346
5100,2018/1/31 7:00,382,347
5100,2018/1/31 7:00,553,348
5100,2018/1/31 7:00,333,351
5100,2018/1/31 7:00,452,352
5100,2018/1/31 7:00,462,356
5100,2018/1/31 7:00,462,357
5100,2018/1/31 7:00,539,358
5100,2018/1/31 7:00,539,360
5100,2018/1/31 7:00,542,370
5100,2018/1/31 7:00,542,371
5100,2018/1/31 7:00,542,372
5100,2018/1/31 7:00,542,373
5100,2018/1/31 7:00,625,375
5100,2018/1/31 7:00,533,378
5100,2018/1/31 7:00,533,379
5100,2018/1/31 7:00,534,380
5100,2018/1/31 7:00,534,381
5100,2018/1/31 7:00,624,383
5100,2018/1/31 7:00,573,384
5100,2018/1/31 7:00,573,385
5100,2018/1/31 7:00,532,386
5100,2018/1/31 7:00,532,387
5100,2018/1/31 7:00,328,389
5100,2018/1/31 7:00,328,390
655,2018/1/31 7:00,328,391
655,2018/1/31 7:00,346,392
5100,2018/1/31 7:00,554,393
5100,2018/1/31 7:00,576,395
5100,2018/1/31 7:00,525,397
5100,2018/1/31 7:00,525,398
5100,2018/1/31 7:00,525,399
5100,2018/1/31 7:00,552,401
5100,2018/1/31 7:00,546,402
5100,2018/1/31 7:00,481,411
5100,2018/1/31 7:00,481,412
5100,2022/8/15 7:00,558,204
5100,2022/6/27 7:00,558,204
5100,2022/6/27 7:00,722,206
5100,2022/6/27 7:00,558,207
5100,2022/6/27 10:00,558,207
5100,2022/6/27 7:00,722,214
5100,2022/6/27 7:00,722,215
5100,2022/6/27 7:00,722,217
5100,2022/6/27 7:00,330,288
5100,2022/6/27 7:00,383,294
5100,2022/6/27 7:00,716,313
5100,2022/6/27 7:00,372,333
5100,2022/7/19 7:00,299,254
5100,2022/6/27 7:00,539,360
5100,2022/6/27 7:00,539,363
5100,2022/6/27 7:00,442,405
100,2018/1/31 7:00,419,542
33490.5,2022/10/10 5:33,722,215
75658.8,2022/10/10 5:33,722,212
33490.5,2022/10/10 5:33,722,215
75658.8,2022/10/10 5:33,722,212
103.887,2022/10/10 14:56,542,354
4557.4,2022/10/10 15:50,335,320
7052.9,2022/10/10 14:46,343,303
136.004,2022/10/10 17:08,542,354
1440.7,2022/10/10 18:00,572,282
436.5,2022/10/10 18:00,572,283
75656.9,2022/10/10 18:00,722,212
135.6,2022/10/10 18:00,542,354
75266.1,2022/10/10 18:00,722,213
286.9,2022/10/10 18:00,542,355
73652.2,2022/10/10 18:00,722,214
33486.6,2022/10/10 18:00,722,215
10265.1,2022/10/10 18:00,722,216
9805.3,2022/10/10 18:00,722,217
6480.4,2022/10/10 18:00,343,303
5980.7,2022/10/10 18:00,716,313
7689.2,2022/10/10 18:00,716,318
4799.5,2022/10/10 18:00,335,320
5270.9,2022/10/10 18:00,343,304
6437.59,2022/10/10 18:30,343,303
4910.6,2022/10/10 19:33,335,320
954,2018/10/2 6:00,322,528
75663.4,2022/10/11 6:00,722,212
75273.8,2022/10/11 6:00,722,213
73658.3,2022/10/11 6:00,722,214
33501.4,2022/10/11 6:00,722,215
10277.5,2022/10/11 6:00,722,216
9817.8,2022/10/11 6:00,722,217
6439.1,2022/10/11 6:00,343,303
5271.9,2022/10/11 6:00,343,304
5980.4,2022/10/11 6:00,716,313
7689,2022/10/11 6:00,716,318
4910.3,2022/10/11 6:00,335,320
8307.83,2022/10/11 6:00,722,551
8589.86,2022/10/11 6:00,722,552
47221.7,2022/10/11 6:00,722,553
47282.5,2022/10/11 6:00,722,554
8213.78,2022/10/11 6:00,722,555
8416.13,2022/10/11 6:00,722,556
70024.7,2022/10/11 6:00,560,559
69899.6,2022/10/11 6:00,560,560
1440.5,2022/10/11 6:00,572,282
436.6,2022/10/11 6:00,572,283
134.1,2022/10/11 6:00,542,354
285.4,2022/10/11 6:00,542,355
64196.9,2022/9/27 18:00,722,551
4921,2022/10/11 9:00,335,320
5100,2018/10/1 6:00,722,551
5100,2018/10/1 6:00,722,552
4100,2018/10/1 7:00,722,551
6100,2018/10/1 7:00,722,552
100,2022/6/28 6:00,558,209
100,2022/6/28 6:00,559,218
100,2022/6/28 6:00,559,219
100,2022/6/28 6:00,559,220
100,2022/6/28 6:00,559,221
100,2022/6/28 6:00,559,222
100,2022/6/28 6:00,559,223
100,2022/6/28 6:00,330,288
100,2022/6/28 6:00,330,289
100,2022/6/28 6:00,381,290
100,2022/6/28 6:00,380,293
100,2022/6/28 6:00,496,309
100,2022/6/28 6:00,495,310
100,2022/6/28 6:00,496,311
100,2022/6/28 6:00,486,324
100,2022/6/28 6:00,589,327
100,2022/6/28 6:00,356,237
100,2022/6/28 6:00,357,240
100,2022/6/28 6:00,360,242
100,2022/6/28 6:00,381,291
100,2022/6/28 6:00,380,292
100,2022/6/28 6:00,383,294
100,2022/6/28 6:00,383,295
100,2022/6/28 6:00,330,296
100,2022/6/28 6:00,376,297
100,2022/6/28 6:00,376,298
100,2022/6/28 6:00,353,300
100,2022/6/28 6:00,353,301
100,2022/6/28 6:00,343,303
100,2022/6/28 6:00,343,304
100,2022/6/28 6:00,345,305
100,2022/6/28 6:00,344,306
100,2022/6/28 6:00,342,307
100,2022/6/28 6:00,343,308
100,2022/6/28 6:00,372,333
100,2022/6/28 6:00,372,332
100,2022/6/28 6:00,295,317
100,2022/6/28 6:00,490,316
100,2022/6/28 6:00,489,315
100,2022/6/28 6:00,489,314
100,2022/6/28 6:00,716,313
100,2018/1/31 18:00,334,244
100,2018/1/31 18:00,326,245
100,2018/1/31 18:00,337,246
100,2018/1/31 18:00,336,247
100,2018/1/31 18:00,530,248
100,2018/1/31 18:00,299,252
100,2018/1/31 18:00,351,262
100,2018/1/31 18:00,312,268
100,2018/1/31 18:00,572,282
100,2018/1/31 18:00,456,334
100,2018/1/31 18:00,396,336
100,2018/1/31 18:00,404,337
100,2018/1/31 18:00,399,338
100,2018/1/31 18:00,399,339
100,2018/1/31 18:00,396,340
100,2018/1/31 18:00,455,341
100,2018/1/31 18:00,450,342
100,2018/1/31 18:00,458,343
100,2018/1/31 18:00,388,345
100,2018/1/31 18:00,388,346
100,2018/1/31 18:00,382,347
100,2018/1/31 18:00,553,348
100,2018/1/31 18:00,333,351
100,2018/1/31 18:00,452,352
100,2018/1/31 18:00,462,356
100,2018/1/31 18:00,462,357
100,2022/6/28 6:00,539,361
100,2022/6/28 6:00,542,370
100,2022/6/28 6:00,542,371
100,2022/6/28 6:00,542,372
100,2022/6/28 6:00,542,373
100,2022/6/28 6:00,625,375
100,2022/6/28 6:00,533,378
100,2022/6/28 6:00,533,379
100,2022/6/28 6:00,534,380
100,2022/6/28 6:00,534,381
100,2022/6/28 6:00,624,382
100,2022/6/28 6:00,624,383
100,2022/6/28 6:00,573,384
100,2022/6/28 6:00,573,385
100,2022/6/28 6:00,532,387
100,2022/6/28 6:00,328,389
100,2022/6/28 6:00,328,391
100,2022/6/28 6:00,346,392
100,2022/6/28 6:00,554,393
100,2022/6/28 6:00,525,397
100,2022/6/28 6:00,525,398
100,2022/6/28 6:00,525,399
100,2022/6/28 6:00,552,401
100,2022/6/28 6:00,546,402
100,2022/6/28 6:00,441,404
100,2022/6/28 6:00,481,412
6307.4,2022/10/11 6:00,343,303
4916,2022/10/11 6:00,335,320
75655.9,2022/10/11 18:00,722,212
75272.1,2022/10/11 18:00,722,213
73646.9,2022/10/11 18:00,722,214
51632.2,2022/10/11 18:00,722,215
10271.6,2022/10/11 18:00,722,216
9813.5,2022/10/11 18:00,722,217
5253.3,2022/10/11 18:00,343,303
5268.4,2022/10/11 18:00,343,304
5979.2,2022/10/11 18:00,716,313
7689.1,2022/10/11 18:00,716,318
5340.2,2022/10/11 18:00,335,320
10660.5,2022/10/11 18:00,722,551
11478.7,2022/10/11 18:00,722,552
40883.4,2022/10/11 18:00,722,553
41129.4,2022/10/11 18:00,722,554
10990.4,2022/10/11 18:00,722,555
10772.4,2022/10/11 18:00,722,556
77829.1,2022/10/11 18:00,560,559
77997.2,2022/10/11 18:00,560,560
133.2,2022/10/11 10:27,542,354
255.758,2022/10/11 18:10,542,354
103.176,2022/10/11 17:37,542,353
113.467,2022/10/11 18:10,542,353
1439.33,2022/10/11 18:00,572,282
436.606,2022/10/11 18:00,572,283
113.761,2022/10/11 18:00,542,353
255.779,2022/10/11 18:00,542,354
283.716,2022/10/11 18:00,542,355
5457.6,2022/10/11 19:44,335,320
4709.7,2022/10/11 21:48,343,303
75661.9,2022/10/12 6:00,722,212
75272.5,2022/10/12 6:00,722,213
73655.4,2022/10/12 6:00,722,214
72436.7,2022/10/12 6:00,722,215
19932.4,2022/10/12 6:00,722,216
9817,2022/10/12 6:00,722,217
4710.7,2022/10/12 6:00,343,303
5269.7,2022/10/12 6:00,343,304
5978.1,2022/10/12 6:00,716,313
7688.7,2022/10/12 6:00,716,318
5457,2022/10/12 6:00,335,320
1437.4,2022/10/12 6:00,572,282
436.7,2022/10/12 6:00,572,283
111.2,2022/10/12 6:00,542,353
251.9,2022/10/12 6:00,542,354
282.4,2022/10/12 6:00,542,355
8310.36,2022/10/12 6:00,722,551
8589.78,2022/10/12 6:00,722,552
23173,2022/10/12 6:00,722,553
23015.6,2022/10/12 6:00,722,554
8216.29,2022/10/12 6:00,722,555
8418.71,2022/10/12 6:00,722,556
69774.4,2022/10/12 6:00,560,559
69840.3,2022/10/12 6:00,560,560
5493,2022/10/12 8:39,335,320
1321,2022/10/12 18:00,322,528
221,2022/10/12 18:00,322,529
5840.2,2022/10/12 13:25,335,320
5840.2,2022/10/12 13:25,484,533
111.2,2022/10/12 8:55,542,353
230.1,2022/10/12 16:20,542,353
230.1,2022/10/12 16:20,542,90
110,2022/10/12 6:00,452,352
5840.2,2022/10/12 16:20,335,320
71763.6,2022/10/12 17:06,722,213
61328.3,2022/10/12 17:06,722,214
110.2,2022/10/12 6:10,452,352
110,2022/10/12 16:20,542,352
75661.9,2022/10/12 18:00,722,212
71763.6,2022/10/12 18:00,722,213
61328.3,2022/10/12 18:00,722,214
72326,2022/10/12 18:00,722,215
9521.99,2022/10/12 18:00,722,217
4710.7,2022/10/12 18:00,343,303
5269.7,2022/10/12 18:00,343,304
5978.1,2022/10/12 18:00,716,313
7688.7,2022/10/12 18:00,716,318
5457,2022/10/12 18:00,335,320
1437.9,2022/10/12 18:00,572,282
436.7,2022/10/12 18:00,572,283
137.8,2022/10/12 18:00,542,352
229.9,2022/10/12 18:00,542,353
248.7,2022/10/12 18:00,542,354
281.6,2022/10/12 18:00,542,355
8306.15,2022/10/12 18:00,722,551
8577.14,2022/10/12 18:00,722,552
8103.34,2022/10/12 18:00,722,553
8223.79,2022/10/12 18:00,722,554
8202.63,2022/10/12 18:00,722,555
8400.76,2022/10/12 18:00,722,556
69573.3,2022/10/12 18:00,560,559
69443.4,2022/10/12 18:00,560,560
145.2,2022/10/12 18:54,542,352
6030.8,2022/10/12 18:47,335,320
4517,2022/10/12 20:46,343,303
3979.06,2022/10/13 4:56,343,303
10525.7,2022/10/13 6:00,558,205
75647.4,2022/10/13 6:00,722,212
75266.5,2022/10/13 6:00,722,213
73647.6,2022/10/13 6:00,722,214
72440.4,2022/10/13 6:00,722,215
9808.3,2022/10/13 6:00,722,217
4167.1,2022/10/13 6:00,343,303
5270.5,2022/10/13 6:00,343,304
5977.3,2022/10/13 6:00,716,313
7688.6,2022/10/13 6:00,716,318
6030.5,2022/10/13 6:00,335,320
1437,2022/10/13 6:00,572,282
435,2022/10/13 6:00,572,283
143,2022/10/13 6:00,542,352
227,2022/10/13 6:00,542,353
245,2022/10/13 6:00,542,354
280,2022/10/13 6:00,542,355
8602.97,2022/10/13 6:00,722,551
8620.08,2022/10/13 6:00,722,552
8379.97,2022/10/13 6:00,722,553
8228.05,2022/10/13 6:00,722,554
8208.53,2022/10/13 6:00,722,555
8410.94,2022/10/13 6:00,722,556
62938.2,2022/10/13 6:00,560,559
62783.1,2022/10/13 6:00,560,560
11320.1,2022/10/13 6:00,722,551
67188.1,2022/10/13 9:38,722,216
22100,2022/10/11 6:00,722,563
8256,2022/10/11 6:00,722,215
22100,2022/10/12 2:34,722,563
72435,2022/10/12 2:34,722,215
6121.86,2022/10/13 9:13,335,320
22100,2022/10/12 2:20,722,563
10591,2022/10/12 2:20,722,216
22100,2022/10/13 9:38,722,563
10932,2022/10/13 6:00,558,205
10932,2022/10/13 9:38,722,563
4049,2022/10/13 12:58,343,303
19538,2022/10/13 18:00,560,205
75543,2022/10/13 18:00,722,212
75165.1,2022/10/13 18:00,722,213
73538.5,2022/10/13 18:00,722,214
74313.8,2022/10/13 18:00,722,215
67183.5,2022/10/13 18:00,722,216
3446.44,2022/10/13 18:00,343,303
5262.77,2022/10/13 18:00,343,304
5970.02,2022/10/13 18:00,716,313
7793.16,2022/10/13 18:00,716,318
6303.12,2022/10/13 18:00,335,320
1438,2022/10/13 18:00,572,282
419.051,2022/10/13 18:00,572,283
362.367,2022/10/13 18:00,542,355
241.577,2022/10/13 18:00,542,354
223.393,2022/10/13 18:00,542,353
138.29,2022/10/13 18:00,542,352
280.277,2022/10/13 10:15,542,355
8289.22,2022/10/13 18:00,722,551
8577.16,2022/10/13 18:00,722,552
8362.99,2022/10/13 18:00,722,553
8234.9,2022/10/13 18:00,722,554
8190.98,2022/10/13 18:00,722,555
8401.79,2022/10/13 18:00,722,556
56633.1,2022/10/13 18:00,560,559
56473.3,2022/10/13 18:00,560,560
20100,2022/10/13 18:00,722,563
270,2022/10/13 16:45,542,355
362,2022/10/13 16:45,542,126
6344.74,2022/10/13 18:53,335,320
3446.44,2022/10/13 18:35,343,303
18360,2022/10/14 6:00,722,563
8307.84,2022/10/14 6:00,722,551
8587.33,2022/10/14 6:00,722,552
8384.2,2022/10/14 6:00,722,553
8240.79,2022/10/14 6:00,722,554
8208.53,2022/10/14 6:00,722,555
8410.93,2022/10/14 6:00,722,556
49599.1,2022/10/14 6:00,560,559
49414.3,2022/10/14 6:00,560,560
33638.8,2022/10/14 6:00,560,205
75649.9,2022/10/14 6:00,722,212
75266.7,2022/10/14 6:00,722,213
73650.4,2022/10/14 6:00,722,214
72444.6,2022/10/14 6:00,722,215
67282.5,2022/10/14 6:00,722,216
9812.9,2022/10/14 6:00,722,217
3450.8,2022/10/14 6:00,343,303
5270.4,2022/10/14 6:00,343,304
5977.1,2022/10/14 6:00,716,313
7689,2022/10/14 6:00,716,318
11651,2022/10/14 6:00,335,320
1437.1,2022/10/14 6:00,572,282
435.6,2022/10/14 6:00,572,283
137.3,2022/10/14 6:00,542,352
223.5,2022/10/14 6:00,542,353
240.8,2022/10/14 6:00,542,354
360.8,2022/10/14 6:00,542,355
11774.4,2022/10/14 7:00,558,204
47468.5,2022/10/11 10:31,722,553
17140,2022/10/11 10:31,722,563
6304.82,2022/10/14 9:14,335,320
47269.7,2022/10/11 10:31,722,554
17140,2022/10/12 17:50,722,563
8213.85,2022/10/12 17:50,722,553
8070.52,2022/10/12 17:50,722,554
69974.5,2022/10/12 17:50,560,559
17140,2022/10/12 17:50,722,563
69853.9,2022/10/12 17:50,560,560
18360,2022/10/13 16:00,560,563
18360,2022/10/14 16:00,560,563
18360,2022/10/13 9:30,722,563
349.882,2022/10/14 10:37,542,355
349.882,2022/10/14 10:37,542,355
6592.49,2022/10/14 14:57,335,320
100,2022/10/9 6:00,558,204
-374.86,2022/10/14 18:00,560,205
-374.86,2022/10/14 18:00,722,212
-374.86,2022/10/14 18:00,722,213
-374.86,2022/10/14 18:00,722,214
-374.86,2022/10/14 18:00,722,215
-374.86,2022/10/14 18:00,722,216
82.041,2022/10/14 18:00,343,303
82.041,2022/10/14 18:00,343,304
82.041,2022/10/14 18:00,716,313
82,2022/10/14 18:00,716,318
82,2022/10/14 18:00,335,320
-374.86,2022/10/14 18:00,722,551
-374.86,2022/10/14 18:00,722,552
-374.86,2022/10/14 18:00,722,553
-374.86,2022/10/14 18:00,722,554
-374.86,2022/10/14 18:00,722,555
-374.86,2022/10/14 18:00,722,556
-374.86,2022/10/14 18:00,560,559
-374.86,2022/10/14 18:00,560,560
18360,2022/10/14 18:00,560,563
1438.1,2022/10/14 18:00,572,282
436.7,2022/10/14 18:00,572,283
135.3,2022/10/14 18:00,542,352
221.5,2022/10/14 18:00,542,353
239.2,2022/10/14 18:00,542,354
435.7,2022/10/14 18:00,542,355
61451.4,2022/10/14 18:31,560,205
-245.929,2022/10/14 18:31,722,212
