UNIT_ID,UNIT_NUM,UNIT_CODE,UNIT_NAME,UNIT_ALIAS,UNIT_TYPE_ID,NODE_AREA_ID,UNIT_DES,CAPACITY,OPERATING_HOURS,ISSCRAPPED,SCRAPPED_TIME,ISACCESS,USE_FLAG,DES,DISPLAY_ORDER,CREATE_USER,CREATE_TIME,MODIFY_TIME,MODIFY_USER,IS_DELETE,MES_FCTR_ID,MES_WSP_ID
180,10043,ASU1,33.16万标立方/小时空分装置,空分装置,3,148,"南京星森科信息技术空分装置由三套KDON-65000/40000型空分装置组成，共用氮气压缩及液体储存后备系统，项目单元号是7140。西南成麟越贸易有限公司提供成套技术，采用空气压缩、冷却、分子筛吸附净化，空气增压、中压空气气体膨胀机、高压液体空气膨胀机制冷，深冷低压精馏生产高纯氧、氮，全精馏无氢制氩，氧气内压缩流程工艺技术路线。成都宏骏有限公司EPC总承包、并负责基础设计和详细设计，北京出海安装施工。
    三套装置产能设计规模，氧气最大总产量为201000Nm3/h，氮气最大总产量为150000Nm3/h，液氧、液氮、液氩产品最大产量750t/d。后备系统为三套装置共用，建有常压10000m3液氮贮槽1座、3000m3液氧贮槽1座、2000m3液氩贮槽1座，建有200 m3真空液氮储罐1座，建有65 m3高压氧气储罐1座，配备低温液体泵及水浴、空浴式汽化器等气化设备，可保证装置异常、开停车工况下，第一时间外供氧气和氮气产品。氮气增压系统为三套装置共用，配备30000 Nm3/h低压氮气增压机4台，配备3000 Nm3/h中压氮气增压机2台，装置正常工况时向管网提供中压氮气、低压氮气。装置设计年开工时间8400小时，计划检修周期≥4 年，操作弹性70～105%。
装置原料为大自然空气，装置送出界区的气体产品有8.6MPa（G）高压氧气、0.8 MPa（G）低压氧气、13.2MPa（G）高压氮气、4.5MPa（G）中压氮气、1.0MPa（G）低压氮气（专线氮气1和专线氮气2由低压氮气管网抽出）；气体产品中专向提供石油焦制氢装置高压氧气、高压氮气、专线氮气2，专向提供连续重整装置专线氮气1，向延迟焦化、硫磺回收、污水处理场装置提供少量低压氧气，为公司炼油和化工装置提供正常生产所需的中压氮气、低压氮气。余量液氧和液氮、全部液氩产品，由各自液体充装泵装汽槽车对外销售。
装置位于化工区内，装置北侧为化工区预留用地，西靠化工2#消防水泵站及第三循环水场，东侧为厂区围墙，南侧是厂区消防总站及全厂220kV总变电站，东西向长450m，南北向宽为176m，占地79200㎡。",33,8400,0,\N,1,1,\N,430,\N,\N,\N,\N,\N,208,614
183,10044,HPU1_BZ,高密度聚乙烯包装装置,HDPE包装装置,3,149,,40,8000,0,\N,1,1,包装装置,431,\N,\N,\N,\N,\N,208,610
184,10045,FDP1_BZ,全密度聚乙烯包装装置,FDPE包装装置,3,150,,80,8000,0,\N,1,1,包装装置,432,\N,\N,\N,\N,\N,208,610
185,10046,PPU1_BZ,聚丙烯Ⅰ套包装装置,PP包装装置Ⅰ,3,151,,50,8000,0,\N,1,1,包装装置,433,\N,\N,\N,\N,\N,208,610
186,10047,PPU2_BZ,聚丙烯Ⅱ套包装装置,PP包装装置Ⅱ,3,152,,20,8000,0,\N,1,1,包装装置,434,\N,\N,\N,\N,\N,208,610
188,10049,WSZY1,污水专业装置,污水专业装置,4,153,,50,5000,0,\N,0,1,用户生产绩效模块,450,\N,\N,\N,\N,\N,208,614
189,10050,DLZXGL1,动力中心锅炉装置,动力中心锅炉装置,4,153,,50,5000,0,\N,0,1,用于生产绩效模块,460,\N,\N,\N,\N,\N,208,614
190,10051,DLZXQJ1,动力中心汽机装置,动力中心汽机装置,4,153,,50,5000,0,\N,0,1,用于生产绩效模块,470,\N,\N,\N,\N,\N,208,614
191,10052,GSZY1,给水专业装置,给水专业装置,4,153,,50,5000,0,\N,0,1,用于生产绩效模块,440,\N,\N,\N,\N,\N,208,614
193,10054,LYQYLGW,炼油区原料岗位,炼油区原料岗位,2,158,,1,1,0,\N,0,1,用于生产绩效模块,540,\N,\N,\N,\N,\N,208,611
194,10055,LYQCPGW,炼油区成品岗位,炼油区成品岗位,2,158,,1,1,0,\N,0,1,用于生产绩效模块,550,\N,\N,\N,\N,\N,208,611
195,10056,HGQGW,化工区岗位,化工区岗位,2,161,,1,1,0,\N,0,1,用于生产绩效模块,560,\N,\N,\N,\N,\N,208,609
196,10057,YTCPZXGW,液体产品汽车装卸岗位,液体产品汽车装卸岗位,2,158,,1,1,0,\N,0,1,用于生产绩效模块,570,\N,\N,\N,\N,\N,208,611
197,10058,520SCK,520万方商储库,520万方商储库,2,159,,1,1,0,\N,0,1,用于生产绩效模块,530,\N,\N,\N,\N,\N,208,612
198,10059,WSCLC1_UNIT06,污水处理场2#电脱盐预处理系统,污水处理场2#电脱盐预处理系统,4,153,,1,1,0,\N,0,1,,571,\N,\N,\N,\N,\N,208,614
199,10060,WSCLC1_UNIT02,污水处理场含油含盐污水处理,污水处理场含油含盐污水处理,4,153,,1,1,0,\N,0,1,,572,\N,\N,\N,\N,\N,208,614
200,10061,SWS2_UNIT_02,350吨/小时酸性水汽提装置（加氢型）_单元Ⅱ,350吨/小时酸性水汽提装置（加氢型）_单元Ⅱ,4,134,,1,1,0,\N,0,1,,573,\N,\N,\N,\N,\N,208,608
201,10062,SWS2_UNIT_01,350吨/小时酸性水汽提装置（加氢型）_单元Ⅰ,350吨/小时酸性水汽提装置（加氢型）_单元Ⅰ,4,134,,1,1,0,\N,0,1,,574,\N,\N,\N,\N,\N,208,608
202,10063,SWS1_UNIT_01,350吨/小时酸性水汽提装置（非加氢型）_焦化酸性水单元,350吨/小时酸性水汽提装置（非加氢型）_焦化酸性水单元,4,133,,1,1,0,\N,0,1,,575,\N,\N,\N,\N,\N,208,608
203,10064,SWS1_UNIT_02,350吨/小时酸性水汽提装置（非加氢型）_非加氢酸性水单元,350吨/小时酸性水汽提装置（非加氢型）_非加氢酸性水单元,4,133,,1,1,0,\N,0,1,,576,\N,\N,\N,\N,\N,208,608
204,10065,FDP1_UNIT_01,40万吨/年全密度聚乙烯装置-Ⅰ线,40万吨/年全密度聚乙烯装置-Ⅰ线,4,144,,1,1,0,\N,0,1,,577,\N,\N,\N,\N,\N,208,610
205,10066,FDP1_UNIT_02,40万吨/年全密度聚乙烯装置-Ⅱ线,40万吨/年全密度聚乙烯装置-Ⅱ线,4,144,,1,1,0,\N,0,1,,578,\N,\N,\N,\N,\N,208,610
206,10067,LHS1_UNIT_01,70万吨/年轻烃分离装置 (液化气分离)单元,70万吨/年轻烃分离装置 (液化气分离)单元,4,109,,1,1,0,\N,0,1,,579,\N,\N,\N,\N,\N,208,604
207,10068,LHS1_UNIT_02,70万吨/年轻烃分离装置 (干气分离) 单元,70万吨/年轻烃分离装置 (干气分离) 单元,4,109,,1,1,0,\N,0,1,,580,\N,\N,\N,\N,\N,208,604
208,10069,LHS1_UNIT_03,70万吨/年轻烃分离装置（脱硫）单元,70万吨/年轻烃分离装置（脱硫）单元,4,109,,1,1,0,\N,0,1,,581,\N,\N,\N,\N,\N,208,604
209,10070,DGS1_UNIT_01,35万吨/年干气分离装置-催化干气单元,35万吨/年干气分离装置-催化干气单元,4,110,,1,1,0,\N,0,1,,582,\N,\N,\N,\N,\N,208,604
210,10071,DGS1_UNIT_02,35万吨/年干气分离装置-焦化干气单元,35万吨/年干气分离装置-焦化干气单元,4,110,,1,1,0,\N,0,1,,583,\N,\N,\N,\N,\N,208,604
211,10072,DLZXGL1_UNIT01,动力中心1#锅炉,动力中心1#锅炉,4,153,,1,1,0,\N,0,1,,584,\N,\N,\N,\N,\N,208,614
212,10073,DLZXGL1_UNIT02,动力中心2#锅炉,动力中心2#锅炉,4,153,,1,1,0,\N,0,1,,585,\N,\N,\N,\N,\N,208,614
213,10074,DLZXGL1_UNIT03,动力中心3#锅炉,动力中心3#锅炉,4,153,,1,1,0,\N,0,1,,586,\N,\N,\N,\N,\N,208,614
214,10075,DLZXGL1_UNIT04,动力中心4#锅炉,动力中心4#锅炉,4,153,,1,1,0,\N,0,1,,587,\N,\N,\N,\N,\N,208,614
215,10076,DLZXQJ1_UNIT01,动力中心1#汽轮机,动力中心1#汽轮机,4,153,,1,1,0,\N,0,1,,588,\N,\N,\N,\N,\N,208,614
216,10077,QYTH1,汽油调和装置,汽油调和装置,1,158,,1,8400,0,\N,1,1,,321,\N,\N,\N,\N,\N,208,611
217,10078,CPMT,产品码头,产品码头,2,159,,1,1,0,\N,0,1,,531,\N,\N,\N,\N,\N,208,612
218,10079,YYMT,原油码头,原油码头,2,159,,1,1,0,\N,0,1,,532,\N,\N,\N,\N,\N,208,612
219,10080,SRU1_UNIT_01,1000吨/小时溶剂再生装置（加氢型）_单元Ⅰ,溶剂再生装置（加氢型）_单元Ⅰ,4,136,,1,1,0,\N,0,1,,589,\N,\N,\N,\N,\N,208,608
220,10081,HGXHSC1,化工第一循环水场,化工第一循环水场,4,153,,1,1,0,\N,0,1,,590,\N,\N,\N,\N,\N,208,614
221,10082,HGXHSC2,化工第二循环水场,化工第二循环水场,4,153,,1,1,0,\N,0,1,,591,\N,\N,\N,\N,\N,208,614
222,10083,HGXHSC3,化工第三循环水场,化工第三循环水场,4,153,,1,1,0,\N,0,1,,592,\N,\N,\N,\N,\N,208,614
223,10084,LYXHSC1,炼油第一循环水场,炼油第一循环水场,4,153,,1,1,0,\N,0,1,,593,\N,\N,\N,\N,\N,208,614
224,10085,LYXHSC2,炼油第二循环水场,炼油第二循环水场,4,153,,1,1,0,\N,0,1,,594,\N,\N,\N,\N,\N,208,614
225,10086,LYXHSC3,炼油第三循环水场,炼油第三循环水场,4,153,,1,1,0,\N,0,1,,595,\N,\N,\N,\N,\N,208,614
226,10087,WSCLC1_UNIT04,污水处理场高含盐污水处理系统,污水处理场高含盐污水处理系统,4,153,,1,1,0,\N,0,1,,596,\N,\N,\N,\N,\N,208,614
227,10088,WSCLC1_UNIT01,污水处理场WAR装置,污水处理场WAR装置,4,153,,1,1,0,\N,0,1,,597,\N,\N,\N,\N,\N,208,614
228,10089,CYS-NYJZ1_UNIT02,除盐水站高压除盐水给水单元,除盐水站高压除盐水给水单元,4,153,,1,1,0,\N,0,1,,598,\N,\N,\N,\N,\N,208,614
229,10090,GFFS1,固废焚烧系统,固废焚烧系统,4,153,,1,1,0,\N,0,1,,599,\N,\N,\N,\N,\N,208,614
230,10091,WSCLC1_UNIT07,污水处理场高浓度VOC系统,污水处理场高浓度VOC系统,4,153,,1,1,0,\N,0,1,,600,\N,\N,\N,\N,\N,208,614
231,10092,WSCLC1_UNIT05,污水处理场1#电脱盐预处理系统,污水处理场1#电脱盐预处理系统,4,153,,1,1,0,\N,0,1,,601,\N,\N,\N,\N,\N,208,614
232,10093,ASU1_1,空分装置Ⅰ单元,空分装置Ⅰ单元,4,153,,1,1,0,\N,0,1,,602,\N,\N,\N,\N,\N,208,614
233,10094,ASU1_2,空分装置Ⅱ单元,空分装置Ⅱ单元,4,153,,1,1,0,\N,0,1,,603,\N,\N,\N,\N,\N,208,614
234,10095,ASU1_3,空分装置Ⅲ单元,空分装置Ⅲ单元,4,153,,1,1,0,\N,0,1,,604,\N,\N,\N,\N,\N,208,614
235,10096,LYXHSC2_UNIT01,炼油二循（三四联合系统）,炼油二循（三四联合系统）,4,153,,1,1,0,\N,0,1,,605,\N,\N,\N,\N,\N,208,614
236,10097,JSC1_UNIT02,净水厂高压生产给水单元,净水厂高压生产给水单元,4,153,,1,1,0,\N,0,1,,606,\N,\N,\N,\N,\N,208,614
237,10098,YRHSZ1_UNIT02,余热回收站中压锅炉给水单元,余热回收站中压锅炉给水单元,4,153,,1,1,0,\N,0,1,,607,\N,\N,\N,\N,\N,208,614
238,10099,SRU2_UNIT_01,1500吨/小时溶剂再生装置（非加氢型）_非加氢富液单元,1500吨/小时溶剂再生装置（非加氢型）_非加氢富液单元,4,135,,1,1,0,\N,0,1,,608,\N,\N,\N,\N,\N,208,608
239,10100,JSC1_UNIT01,净水厂低压生产给水单元,净水厂低压生产给水单元,4,153,,1,1,0,\N,0,1,,609,\N,\N,\N,\N,\N,208,614
240,10101,YRHSZ1_UNIT01,余热回收站低压锅炉给水单元,余热回收站低压锅炉给水单元,4,153,,1,1,0,\N,0,1,,610,\N,\N,\N,\N,\N,208,614
241,10102,DLZXQJ1_UNIT02,动力中心2#汽轮机,动力中心2#汽轮机,4,153,,1,1,0,\N,0,1,,611,\N,\N,\N,\N,\N,208,614
242,10103,CYS-NYJZ1_UNIT01,除盐水站低压除盐水给水单元,除盐水站低压除盐水给水单元,4,153,,1,1,0,\N,0,1,,612,\N,\N,\N,\N,\N,208,614
243,10104,SRU1_UNIT_02,1000吨/小时溶剂再生装置（加氢型）_单元Ⅱ,1000吨/小时溶剂再生装置（加氢型）_单元Ⅱ,4,136,,1,1,0,\N,0,1,,613,\N,\N,\N,\N,\N,208,608
244,10105,SRU2_UNIT_02,1500吨/小时溶剂再生装置（非加氢型）_焦化富液单元,1500吨/小时溶剂再生装置（非加氢型）_焦化富液单元,4,135,,1,1,0,\N,0,1,,614,\N,\N,\N,\N,\N,208,608
245,10106,KYZ1,空压站,空压站,4,153,,1,1,0,\N,0,1,,618,\N,\N,\N,\N,\N,208,614
246,10107,YRHSZ1_UNIT03,余热回收站高压锅炉给水单元,余热回收站高压锅炉给水单元,4,153,,1,1,0,\N,0,1,,619,\N,\N,\N,\N,\N,208,614
247,10108,ZDWXY,重大危险源,重大危险源,2,162,,1,1,0,\N,0,1,,620,\N,\N,\N,\N,\N,208,617
138,10001,CDU9,1000万吨/年Ⅰ套常减压蒸馏装置,常减压装置Ⅰ,1,105,装置由成都宏骏有限公司（CPECC）总承包、深圳嘉计瑞骏有限公司（CEI）设计、北京华天一建设有限公司施工建设。装置设计规模为1000万吨/年，操作弹性为60～110％，年操作时数为8400小时，采用成熟的闪蒸、常压蒸馏和减压蒸馏工艺技术。由换热、电脱盐、闪蒸、常压炉、常压系统、减压炉、减压系统、石脑油稳定和三注等系统组成。装置设计加工的原料为委内瑞拉Merey16原油，主要生产石脑油加氢原料、航煤加氢原料、柴油加氢原料、加氢裂化原料、催化原料预处理料、粗沥青和延迟焦化原料等。,1000,8400,0,\N,1,1,\N,10,\N,\N,\N,\N,\N,208,604
